genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1146	PA14_14100	VBIPseAer79785_1146	Q02S18	1207668	1208684	+	1017		Glutamate Aspartate periplasmic binding protein precursor GltI (TC 3.A.1.3.4)	FIG00001171	PLF_286_00005462	PGF_00008065			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1147	PA14_14110	VBIPseAer79785_1147	Q02S17	1208804	1209514	+	711	pcs	Phosphatidylcholine synthase (EC 2.7.8.24)	FIG00033758	PLF_286_00004420	PGF_00033293		2.7.8.24|Phosphatidylcholine synthase	00564|Glycerophospholipid metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1148	PA14_14130	VBIPseAer79785_1148	Q02S16	1209585	1210067	+	483		Ketosteroid isomerase-related protein	FIG01310468	PLF_286_00003461	PGF_00015872			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1149	PA14_14140	VBIPseAer79785_1149	Q02S15	1210134	1210835	+	702		Glutathione S-transferase	FIG01377952	PLF_286_00003530	PGF_00008407			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1150	PA14_14150	VBIPseAer79785_1150	Q02S14	1210906	1211142	+	237		hypothetical protein	FIG00954891	PLF_286_00003431	PGF_00097704			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1151	PA14_14160	VBIPseAer79785_1151	Q02S13	1211171	1211860	+	690		Putative transferase	FIG00815747	PLF_286_00004775	PGF_00044519			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1152	PA14_14170	VBIPseAer79785_1152	Q02S12	1211981	1212916	+	936		Glutathione S-transferase	FIG01339866	PLF_286_00001676	PGF_00008402			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1153	PA14_14200	VBIPseAer79785_1153	Q02S11	1212920	1213672	+	753		hypothetical protein	FIG01499937	PLF_286_00003424	PGF_00266848			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1154	PA14_14210	VBIPseAer79785_1154	Q02S10	1213761	1214672	+	912		hypothetical protein	FIG00955967	PLF_286_00003667	PGF_00089160			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1155	PA14_14220	VBIPseAer79785_1155	Q02S09	1214715	1215719	-	1005		Nucleoid-associated protein	FIG00954510	PLF_286_00001010	PGF_00026349			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1156	PA14_14230	VBIPseAer79785_1156	Q02S08	1215812	1217167	-	1356		hypothetical protein	FIG01380725	PLF_286_00002387	PGF_00152827			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1157	PA14_14250	VBIPseAer79785_1157	Q02S07	1217241	1217711	-	471		hypothetical protein	FIG00959256	PLF_286_00003756	PGF_00304208			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1158	PA14_14270	VBIPseAer79785_1158	Q02S06	1217815	1218357	+	543		Isochorismatase (EC 3.3.2.1)	FIG00009017	PLF_286_00002434	PGF_00015641	GO:0008908|isochorismatase activity	3.3.2.1|Isochorismatase	01053|Biosynthesis of siderophore group nonribosomal peptides
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1159	PA14_14280	VBIPseAer79785_1159	Q02S05	1218347	1219243	-	897		Glycine cleavage system transcriptional activator GcvA	FIG00001855	PLF_286_00003306	PGF_00008762			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1160	PA14_14290	VBIPseAer79785_1160	Q02S04	1219367	1219978	+	612		Glutathione S-transferase, unnamed subgroup 2 (EC 2.5.1.18)	FIG00044893	PLF_286_00003625	PGF_00008446		2.5.1.18|Glutathione transferase	00480|Glutathione metabolism;00980|Metabolism of xenobiotics by cytochrome P450;00982|Drug metabolism - cytochrome P450
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1161	PA14_14300	VBIPseAer79785_1161	Q02S03	1220135	1221127	-	993		Bifunctional protein: zinc-containing alcohol dehydrogenase; quinone oxidoreductase ( NADPH:quinone reductase) (EC 1.1.1.-); Similar to arginate lyase	FIG01393346	PLF_286_00007010	PGF_00403208		1.1.1.-|With NAD(+) or NADP(+) as acceptor.	00051|Fructose and mannose metabolism;00053|Ascorbate and aldarate metabolism;00140|C21-Steroid hormone metabolism;00240|Pyrimidine metabolism;00253|Tetracycline biosynthesis;00260|Glycine, serine and threonine metabolism;00362|Benzoate degradation via hydroxylation;00363|Bisphenol A degradation;00520|Amino sugar and nucleotide sugar metabolism;00523|Polyketide sugar unit biosynthesis;00562|Inositol phosphate metabolism;00591|Linoleic acid metabolism;00622|Toluene and xylene degradation;00625|Tetrachloroethene degradation;00633|Trinitrotoluene degradation;00650|Butanoate metabolism;00720|Reductive carboxylate cycle (CO2 fixation);00830|Retinol metabolism;00950|Isoquinoline alkaloid biosynthesis;00981|Insect hormone biosynthesis;01056|Biosynthesis of type II polyketide backbone;01057|Biosynthesis of type II polyketide products
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1162	PA14_14310	VBIPseAer79785_1162	Q02S02	1221193	1221495	-	303		Predicted transcriptional regulators	FIG00003845	PLF_286_00007422	PGF_00036487			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1163	PA14_14320	VBIPseAer79785_1163	Q02S01	1221697	1222182	+	486		hypothetical protein	FIG00964796	PLF_286_00004030	PGF_00095771			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1164	PA14_14330	VBIPseAer79785_1164	Q02S00	1222474	1222824	-	351		probable chaperone	FIG00049035	PLF_286_00005001	PGF_00404125			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1165	PA14_14340	VBIPseAer79785_1165	Q02RZ9	1223012	1224022	-	1011		23S rRNA (adenine(1618)-N(6))-methyltransferase (EC 2.1.1.181)	FIG00005454	PLF_286_00002955	PGF_00415130	GO:0052907|23S rRNA (adenine(1618)-N(6))-methyltransferase activity	2.1.1.181|23S rRNA (adenine(1618)-N(6))-methyltransferase	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1166	PA14_14360	VBIPseAer79785_1166	Q02RZ8	1224114	1225946	-	1833		Uncharacterized transporter YfbS	FIG00954087	PLF_286_00002085	PGF_00065879			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1167	PA14_14370	VBIPseAer79785_1167	Q02RZ7	1226065	1226859	-	795		ABC transporter, ATP-binding protein	FIG01956052	PLF_286_00003953	PGF_00003367			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1168	PA14_14380	VBIPseAer79785_1168	Q02RZ6	1226862	1227752	-	891		ABC transporter, permease protein	FIG00482249	PLF_286_00003861	PGF_00004911			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1169	PA14_14390	VBIPseAer79785_1169	Q02RZ5	1227836	1228813	-	978		ABC transporter, substrate-binding protein	FIG01115339	PLF_286_00003771	PGF_00005783			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1170	PA14_14420	VBIPseAer79785_1170	Q02RZ3	1229235	1229642	+	408		hypothetical protein	FIG00638284	PLF_286_00015023	PGF_00250720			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1171	PA14_14430	VBIPseAer79785_1171	Q02RZ2	1231291	1231584	+	294		hypothetical protein	FIG00962321	PLF_286_00005624	PGF_00306405			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1172	PA14_14440	VBIPseAer79785_1172	Q02RZ1	1231581	1234433	-	2853	valS	Valyl-tRNA synthetase (EC 6.1.1.9)	FIG00000129	PLF_286_00000267	PGF_00066453	GO:0004832|valine-tRNA ligase activity	6.1.1.9|Valine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1173	PA14_14450	VBIPseAer79785_1173	Q02RZ0	1234554	1234922	-	369		hypothetical protein	FIG00957280	PLF_286_00004733	PGF_00300440			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1174	PA14_14460	VBIPseAer79785_1174	Q02RY9	1234934	1235362	-	429	holC	DNA polymerase III chi subunit (EC 2.7.7.7)	FIG00023690	PLF_286_00003295	PGF_00421509	GO:0003887|DNA-directed DNA polymerase activity	2.7.7.7|DNA-directed DNA polymerase	00230|Purine metabolism;00240|Pyrimidine metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1175	PA14_14470	VBIPseAer79785_1175	Q02RY8	1235359	1236846	-	1488	pepA	Cytosol aminopeptidase PepA (EC 3.4.11.1)	FIG00000336	PLF_286_00000245	PGF_00420731	GO:0004178|leucyl aminopeptidase activity	3.4.11.1|Leucyl aminopeptidase	00480|Glutathione metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1176	PA14_14480	VBIPseAer79785_1176	Q02RY7	1237267	1237995	+	729		Transcriptional regulator, AraC family	FIG00510130	PLF_286_00002644	PGF_00058955			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1177	PA14_14490	VBIPseAer79785_1177	Q02RY6	1238079	1239002	+	924		Hydrolases of the alpha/beta superfamily	FIG01353788	PLF_286_00004182	PGF_00012865			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1178	PA14_14500	VBIPseAer79785_1178	Q02RY5	1239195	1240313	+	1119		FIG000988: Predicted permease	FIG00000988	PLF_286_00000446	PGF_00425699			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1179	PA14_14510	VBIPseAer79785_1179	Q02RY4	1240306	1241373	+	1068		FIG000906: Predicted Permease	FIG00000906	PLF_286_00004633	PGF_00425692			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1180	PA14_14520	VBIPseAer79785_1180	Q02RY3	1241505	1242002	-	498		FIG018175: Predicted transmembrane protein	FIG00950386	PLF_286_00002101	PGF_00002563			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1181	PA14_14530	VBIPseAer79785_1181	Q02RY2	1242132	1243703	+	1572		Rtn protein	FIG01220698	PLF_286_00003565	PGF_00049260			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1182		VBIPseAer79785_1182		1244863	1245054	-	192		FIG00957083: hypothetical protein	FIG01727566	PLF_286_00005269	PGF_00286336			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1183	PA14_14590	VBIPseAer79785_1183	Q02RX8	1245013	1245972	+	960	queA	S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 5.-.-.-)	FIG00000334	PLF_286_00000498	PGF_00049362	GO:0003824|catalytic activity;GO:0008616|queuosine biosynthetic process	5.-.-.-|Isomerases.	00040|Pentose and glucuronate interconversions;00100|Steroid biosynthesis
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1184	PA14_14600	VBIPseAer79785_1184	Q02RX7	1245976	1247103	+	1128	tgt	tRNA-guanine transglycosylase (EC 2.4.2.29)	FIG00000274	PLF_286_00000269	PGF_00413341	GO:0008479|queuine tRNA-ribosyltransferase activity	2.4.2.29|tRNA-guanine(34) transglycosylase	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1185	PA14_14610	VBIPseAer79785_1185	Q02RX6	1247147	1247485	+	339	yajC	Preprotein translocase subunit YajC (TC 3.A.5.1.1)	FIG00051656	PLF_286_00000901	PGF_00036582			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1186	PA14_14630	VBIPseAer79785_1186	Q02RX5	1247545	1249407	+	1863	secD	Protein translocase subunit SecD	FIG00001617	PLF_286_00000253	PGF_00038651			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1187	PA14_14650	VBIPseAer79785_1187	Q02RX4	1249418	1250338	+	921	secF	Protein translocase subunit SecF	FIG00000468	PLF_286_00000663	PGF_00038674			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1188	PA14_14660	VBIPseAer79785_1188	Q02RX3	1250522	1251070	+	549		probable exported protein YPO1624	FIG01316476	PLF_286_00002483	PGF_00404203			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1189	PA14_14680	VBIPseAer79785_1189	Q02RX2	1251175	1251990	-	816		Inositol-1-monophosphatase (EC 3.1.3.25)	FIG00002332	PLF_286_00000481	PGF_00014379		3.1.3.25|Inositol-phosphate phosphatase	00521|Streptomycin biosynthesis;00562|Inositol phosphate metabolism;04070|Phosphatidylinositol signaling system
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1190	PA14_14690	VBIPseAer79785_1190	Q02RX1	1252142	1252915	+	774		tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase (EC 2.1.1.200)	FIG00000788	PLF_286_00000552	PGF_00413202		2.1.1.200|tRNA (cytidine(32)/uridine(32)-2'-O)-methyltransferase	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1191	PA14_14700	VBIPseAer79785_1191	Q02RX0	1252915	1253691	+	777	cysE	Serine acetyltransferase (EC 2.3.1.30)	FIG00000128	PLF_286_00000847	PGF_00051193	GO:0009001|serine O-acetyltransferase activity	2.3.1.30|Serine O-acetyltransferase	00270|Cysteine and methionine metabolism;00920|Sulfur metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1192	PA14_14710	VBIPseAer79785_1192	Q02RW9	1253836	1254327	+	492		Iron-sulfur cluster regulator IscR	FIG00000621	PLF_286_00000794	PGF_00015538			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1193	PA14_14730	VBIPseAer79785_1193	Q02RW8	1254357	1255571	+	1215	iscS	Cysteine desulfurase (EC 2.8.1.7), IscS subfamily	FIG00229198	PLF_286_00000471	PGF_00420048		2.8.1.7|Cysteine desulfurase	00730|Thiamine metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1194	PA14_14740	VBIPseAer79785_1194	Q02RW7	1255607	1255993	+	387		Iron-sulfur cluster assembly scaffold protein IscU	FIG00229219	PLF_286_00000573	PGF_00015523			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1195	PA14_14750	VBIPseAer79785_1195	Q02RW6	1256021	1256344	+	324		Iron binding protein IscA for iron-sulfur cluster assembly	FIG01303806	PLF_286_00000793	PGF_00015261			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1196	PA14_14770	VBIPseAer79785_1196	Q02RW5	1256352	1256873	+	522	hscB	Chaperone protein HscB	FIG00001050	PLF_286_00000889	PGF_00417440			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1197	PA14_14780	VBIPseAer79785_1197	Q02RW4	1256916	1258775	+	1860	hscA	Chaperone protein HscA	FIG00001075	PLF_286_00000177	PGF_00417437			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1198	PA14_14800	VBIPseAer79785_1198	Q02RW3	1258782	1259120	+	339	fdx2	Ferredoxin, 2Fe-2S	FIG00000664	PLF_286_00002137	PGF_00004367	GO:0005506|iron ion binding;GO:0006118|electron transport;GO:0009055|electron carrier activity		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1199	PA14_14810	VBIPseAer79785_1199	Q02RW2	1259146	1259346	+	201		Protein IscX, believed to be involved in assembly of Fe-S clusters	FIG00110067	PLF_286_00001515	PGF_00037915			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1200	PA14_14820	VBIPseAer79785_1200	Q02RW1	1259590	1260021	+	432	ndk	Nucleoside diphosphate kinase (EC 2.7.4.6)	FIG00000251	PLF_286_00000834	PGF_00026394	GO:0004550|nucleoside diphosphate kinase activity	2.7.4.6|Nucleoside-diphosphate kinase	00230|Purine metabolism;00240|Pyrimidine metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1201	PA14_14830	VBIPseAer79785_1201	Q02RW0	1260046	1261185	+	1140		23S rRNA (adenine(2503)-C(2))-methyltransferase & tRNA (adenine(37)-C(2))-methyltransferase (EC 2.1.1.192)	FIG00000293	PLF_286_00000631	PGF_00415217	GO:0070040|rRNA (adenine-C2-)-methyltransferase activity	2.1.1.192|23S rRNA (adenine(2503)-C(2))-methyltransferase	
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1202	PA14_14850	VBIPseAer79785_1202	Q02RV9	1261203	1261961	+	759	pilF	Type IV pilus biogenesis protein PilF	FIG00011451	PLF_286_00003142	PGF_00063707			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1203	PA14_14860	VBIPseAer79785_1203	Q02RV8	1261961	1263001	+	1041		Cytoskeleton protein RodZ	FIG00004320	PLF_286_00003691	PGF_00420726			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1204	PA14_14880	VBIPseAer79785_1204	Q02RV7	1262998	1264113	+	1116	ispG	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1)	FIG00000449	PLF_286_00000678	PGF_00426236		1.17.7.1|(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	00900|Terpenoid backbone biosynthesis
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1205	PA14_14890	VBIPseAer79785_1205	Q02RV6	1264132	1265421	+	1290	hisS	Histidyl-tRNA synthetase (EC 6.1.1.21)	FIG00000087	PLF_286_00003228	PGF_00012005	GO:0004821|histidine-tRNA ligase activity	6.1.1.21|Histidine--tRNA ligase	00970|Aminoacyl-tRNA biosynthesis
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1206	PA14_14900	VBIPseAer79785_1206	Q02RV5	1265448	1266092	+	645		Mlr7403 protein	FIG01303924	PLF_286_00003714	PGF_00021886			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1207	PA14_14910	VBIPseAer79785_1207	Q02RV4	1266094	1267236	+	1143		Outer membrane beta-barrel assembly protein BamB	FIG00055556	PLF_286_00003637	PGF_00027719			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1208	PA14_14930	VBIPseAer79785_1208	Q02RV3	1267314	1268795	+	1482	engA	GTP-binding protein EngA	FIG00129616	PLF_286_00000382	PGF_00007024	GO:0005525|GTP binding;GO:0005622|intracellular		
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1209	PA14_14940	VBIPseAer79785_1209	Q02RV2	1269092	1270240	+	1149		Methionine aminotransferase, PLP-dependent @ Glutamine-dependent 2-keto-4-methylthiobutyrate transaminase	FIG01304497	PLF_286_00002262	PGF_00020737			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1210	PA14_14960	VBIPseAer79785_1210	Q02RV1	1270228	1271022	+	795		Aliphatic amidase AmiE (EC 3.5.1.4)	FIG00638161	PLF_286_00003773	PGF_00039711	GO:0004040|amidase activity	3.5.1.4|Amidase	00330|Arginine and proline metabolism;00360|Phenylalanine metabolism;00380|Tryptophan metabolism;00627|1,4-Dichlorobenzene degradation;00643|Styrene degradation
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1211	PA14_14975	VBIPseAer79785_1211	Q02RV0	1271156	1271743	+	588		hypothetical protein	FIG00638284	PLF_286_00004366	PGF_00223427			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1212	PA14_14990	VBIPseAer79785_1212	Q02RU9	1271832	1272782	-	951		Aldo/keto reductase, SCO4109 family	FIG01321859	PLF_286_00002887	PGF_00038913			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1213	PA14_15000	VBIPseAer79785_1213	Q02RU8	1272963	1273418	+	456		Permeases of the major facilitator superfamily	FIG00613966	PLF_286_00004419	PGF_00031464			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1214	PA14_15020	VBIPseAer79785_1214	Q02RU7	1273472	1273804	+	333		hypothetical protein	FIG00957319	PLF_286_00002255	PGF_00365816			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1215	PA14_15030	VBIPseAer79785_1215	Q02RU6	1273874	1275544	-	1671	leuA	2-isopropylmalate synthase (EC 2.3.3.13)	FIG00000157	PLF_286_00000066	PGF_00069984	GO:0003852|2-isopropylmalate synthase activity	2.3.3.13|2-isopropylmalate synthase	00290|Valine, leucine and isoleucine biosynthesis;00620|Pyruvate metabolism
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1216		VBIPseAer79785_1216		1275605	1275742	+	138		FIG00966239: hypothetical protein	FIG01605978	PLF_286_00005208	PGF_02996529			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1217	PA14_15050	VBIPseAer79785_1217	Q02RU5	1276025	1276486	+	462		Putative multicopper oxidases	FIG01374891	PLF_286_00005093	PGF_00042357			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1218		VBIPseAer79785_1218		1276493	1276633	-	141		hypothetical protein	FIG00638284	PLF_286_00007948	PGF_03010893			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1219	PA14_15070	VBIPseAer79785_1219	Q02RU4	1276619	1278778	+	2160	oprC	OUTER MEMBRANE PROTEIN NOSA PRECURSOR	FIG01279926	PLF_286_00002937	PGF_00026850			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1220	PA14_15080	VBIPseAer79785_1220	Q02RU3	1278843	1280258	+	1416		Uncharacterized iron-regulated membrane protein; Iron-uptake factor PiuB	FIG00012390	PLF_286_00003261	PGF_00064760			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1221	PA14_15090	VBIPseAer79785_1221	Q02RU2	1280276	1280671	-	396		hypothetical protein	FIG00953904	PLF_286_00004735	PGF_00298841			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1222	PA14_15100	VBIPseAer79785_1222	Q02RU1	1280758	1281606	-	849		Peptidase, M23/M37 family	FIG00011382	PLF_286_00003472	PGF_00030541			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1223	PA14_15110	VBIPseAer79785_1223	Q02RU0	1281799	1282167	+	369		hypothetical protein	FIG00956125	PLF_286_00004798	PGF_00329615			
208963.12	Pseudomonas aeruginosa UCBPP-PA14	NC_008463	PATRIC	CDS	fig|208963.12.peg.1224	PA14_15120	VBIPseAer79785_1224	Q02RT9	1282296	1282772	+	477		Copper metallochaperone PCu(A)C, inserts Cu(I) into cytochrome oxidase subunit II	FIG00001400	PLF_286_00002888	PGF_00419537			
